date,A005930,A000660,A035720,A035420,A051910,A006400,A005380,A068270,A114800
2011-10-31,19360.0,22850.0,27180.0,73035.71400000004,364000.0,136000.0,227000.0,34133.684601892026,7890.0
2011-11-01,19800.0,23900.0,26040.0,72095.34000000001,365500.0,136500.0,231500.0,33726.25335332833,7890.0
2011-11-02,19420.0,24000.0,26700.0,73035.71400000004,360000.0,136500.0,232000.0,33907.333908245535,7950.0
2011-11-03,19340.0,23300.0,26000.0,71468.42400000001,344500.0,135000.0,231000.0,34178.954740621324,8095.0
2011-11-04,20100.0,24850.0,26380.0,73192.44300000001,372500.0,142000.0,238000.0,34586.38598918502,7805.0
2011-11-07,19860.0,24100.0,27040.0,71781.88200000001,366500.0,141000.0,237000.0,35718.13945741752,7870.0
2011-11-08,19400.0,23000.0,26860.0,72565.52700000003,363500.0,138000.0,236500.0,36216.110983439816,7940.0
2011-11-09,19700.0,22050.0,28700.0,76170.29400000002,365500.0,138500.0,235000.0,35853.949873605416,7905.0
2011-11-10,18700.0,21500.0,28260.0,72408.79800000001,349500.0,128500.0,221500.0,33092.47141111813,8295.0
2011-11-11,19660.0,21550.0,28440.0,74289.54600000003,362000.0,130000.0,228500.0,34133.684601892026,8100.0
2011-11-14,19920.0,22300.0,28380.0,75543.37800000001,372500.0,131000.0,231500.0,33726.25335332833,7930.0
2011-11-15,19920.0,22050.0,27540.0,77580.85500000001,360000.0,127000.0,230000.0,35129.62765393662,7985.0
2011-11-16,19500.0,22350.0,27640.0,75856.83600000001,354500.0,122000.0,226000.0,33997.874185704124,8150.0
2011-11-17,19600.0,23200.0,28340.0,77424.12600000003,355000.0,125500.0,226500.0,34088.41446316273,8040.0
2011-11-18,19260.0,23300.0,27940.0,74446.27500000002,335500.0,121500.0,221500.0,33635.71307586973,8230.0
2011-11-21,19000.0,22900.0,27680.0,73035.71400000004,321000.0,119500.0,218500.0,34676.926266643626,8315.0
2011-11-22,19260.0,23250.0,28340.0,76013.56500000003,325000.0,123500.0,220500.0,34133.684601892026,8275.0
2011-11-23,18700.0,21850.0,28300.0,73505.90100000001,315000.0,120500.0,215500.0,32277.60891399073,8490.0
2011-11-24,18860.0,22150.0,28740.0,74603.00400000003,320000.0,123000.0,215500.0,29787.751283879246,8450.0
2011-11-25,18940.0,21750.0,28540.0,76953.93900000001,308000.0,122500.0,208500.0,29289.779757856948,8535.0
2011-11-28,19560.0,23300.0,29400.0,77580.85500000001,311000.0,127000.0,209000.0,31372.206139404738,8300.0
2011-11-29,20100.0,23400.0,29260.0,78834.68700000003,331500.0,131500.0,216500.0,31055.315168299643,8080.0
2011-11-30,20080.0,22950.0,29200.0,77737.58400000003,322500.0,133500.0,213000.0,32956.66099493023,8135.0
2011-12-01,21480.0,23450.0,27760.0,71154.96600000001,346500.0,139000.0,221500.0,33726.25335332833,7775.0
2011-12-02,21000.0,23100.0,27900.0,71781.88200000001,348500.0,141000.0,221500.0,33771.52349205762,7780.0
2011-12-05,21320.0,23250.0,28200.0,72565.52700000003,350500.0,141500.0,223000.0,34767.466544102215,7750.0
2011-12-06,20880.0,22750.0,27600.0,72565.52700000003,348000.0,133500.0,226000.0,34314.765156809226,7835.0
2011-12-07,21120.0,22400.0,27320.0,69587.67600000004,328500.0,139500.0,227000.0,33635.71307586973,7765.0
2011-12-08,21280.0,22050.0,27040.0,70528.05000000003,329000.0,136500.0,223000.0,33726.25335332833,7795.0
2011-12-09,21060.0,21400.0,26640.0,67706.92800000001,316000.0,140000.0,216000.0,34450.57557299713,8010.0
2011-12-12,21680.0,22250.0,27600.0,71154.96600000001,313500.0,149500.0,219000.0,34767.466544102215,7885.0
2011-12-13,21000.0,22650.0,26820.0,71311.69500000004,313000.0,148500.0,210500.0,34043.14432443343,8040.0
2011-12-14,20800.0,22850.0,26960.0,68333.84400000001,315500.0,144000.0,209000.0,33952.604046974826,8065.0
2011-12-15,20300.0,22750.0,26560.0,67706.92800000001,312000.0,137500.0,203500.0,32866.12071747163,8275.0
2011-12-16,20900.0,22150.0,27340.0,68177.11500000003,327000.0,139000.0,208500.0,33228.28182730603,8170.0
2011-12-19,20140.0,20850.0,26500.0,65669.45100000003,310000.0,130500.0,206000.0,31417.47627813404,8450.0
2011-12-20,20240.0,20750.0,25640.0,63318.51600000001,307500.0,132500.0,208500.0,31870.17766542704,8375.0
2011-12-21,21140.0,21350.0,25740.0,69587.67600000004,320000.0,135500.0,213000.0,32685.040162554433,8095.0
2011-12-22,21040.0,21150.0,25660.0,69274.21800000002,319500.0,135000.0,213500.0,32594.499885095836,8105.0
2011-12-23,21360.0,21700.0,25560.0,68804.03100000003,333500.0,134000.0,215000.0,32051.25822034424,7990.0
2011-12-26,21320.0,21600.0,25200.0,67550.19900000001,330000.0,133000.0,214500.0,31824.907526697734,8045.0
2011-12-27,21460.0,21100.0,24720.0,68020.38600000001,324000.0,132500.0,213000.0,30783.694335923843,8140.0
2011-12-28,21220.0,21150.0,24320.0,65826.18000000001,320000.0,134000.0,213000.0,32277.60891399073,8145.0
2011-12-29,21160.0,21950.0,24000.0,66139.63800000004,317500.0,133500.0,213000.0,32866.12071747163,8150.0
2012-01-02,21600.0,23450.0,24740.0,65512.722000000016,320000.0,137500.0,212500.0,32368.14919144933,8130.0
2012-01-03,22100.0,23650.0,25420.0,68804.03100000003,330500.0,141000.0,221500.0,32368.14919144933,7865.0
2012-01-04,21600.0,23850.0,24900.0,68804.03100000003,324500.0,138500.0,223500.0,32368.14919144933,7920.0
2012-01-05,21100.0,24000.0,25120.0,67863.65700000004,331500.0,134000.0,223500.0,31960.71794288564,7925.0
2012-01-06,20800.0,24400.0,24400.0,67863.65700000004,323500.0,134500.0,219500.0,31236.395723216836,8045.0
2012-01-09,20320.0,23850.0,25040.0,67706.92800000001,319000.0,132500.0,221500.0,31372.206139404738,8145.0
2012-01-10,20520.0,24350.0,26280.0,67706.92800000001,324000.0,133500.0,226500.0,31326.93600067544,7990.0
2012-01-11,20420.0,24250.0,26400.0,68960.76000000001,323000.0,131500.0,227000.0,30783.694335923843,8030.0
2012-01-12,20560.0,24150.0,25900.0,69587.67600000004,334000.0,133000.0,229500.0,31010.045029570338,7965.0
2012-01-13,20920.0,25150.0,25060.0,69587.67600000004,344000.0,131000.0,227500.0,33228.28182730603,7880.0
2012-01-16,20600.0,25400.0,25840.0,68960.76000000001,348500.0,129500.0,226000.0,32820.850578742335,7960.0
2012-01-17,20720.0,25550.0,26500.0,70214.59200000003,358500.0,128500.0,231000.0,32775.58044001304,7800.0
2012-01-18,20600.0,25250.0,26200.0,71311.69500000004,367500.0,129000.0,226000.0,33680.98321459904,7810.0
2012-01-19,21440.0,26300.0,26200.0,71938.61100000003,378500.0,135500.0,227500.0,33409.36238222323,7685.0
2012-01-20,22100.0,26950.0,25580.0,70057.86300000001,384000.0,138500.0,232000.0,33680.98321459904,7525.0
2012-01-25,22280.0,27450.0,25140.0,68020.38600000001,377500.0,141500.0,234000.0,34224.22487935062,7490.0
2012-01-26,22260.0,27050.0,25500.0,68960.76000000001,378000.0,144500.0,229000.0,34812.73668283152,7480.0
2012-01-27,22500.0,26000.0,25800.0,67863.65700000004,382000.0,144500.0,221000.0,34631.65612791431,7475.0
2012-01-30,22300.0,26250.0,26240.0,66139.63800000004,365000.0,140500.0,216000.0,33409.36238222323,7560.0
2012-01-31,22140.0,26850.0,26380.0,66453.09600000003,374000.0,139500.0,221000.0,33997.874185704124,7530.0
2012-02-01,21580.0,27200.0,25840.0,65826.18000000001,388000.0,145000.0,218500.0,34224.22487935062,7510.0
2012-02-02,21600.0,27300.0,24820.0,65982.90900000001,411000.0,144500.0,218000.0,34088.41446316273,7415.0
2012-02-03,21320.0,26300.0,24460.0,68177.11500000003,406500.0,142500.0,216500.0,33635.71307586973,7465.0
2012-02-06,21480.0,26100.0,22900.0,69117.48900000003,405000.0,143000.0,212500.0,32187.068636532134,7460.0
2012-02-07,21860.0,25400.0,23360.0,68490.57300000003,406500.0,141500.0,219000.0,31779.637387968436,7440.0
2012-02-08,21840.0,26500.0,23560.0,66766.55400000003,420000.0,146000.0,221500.0,31915.447804156338,7350.0
2012-02-09,21680.0,27050.0,22960.0,66609.82500000001,434000.0,150500.0,220000.0,32096.528359073534,7335.0
2012-02-10,21240.0,27000.0,23500.0,68177.11500000003,418500.0,151500.0,217500.0,32458.68946890793,7405.0
2012-02-13,21660.0,26850.0,24040.0,68177.11500000003,414000.0,153000.0,221500.0,32322.87905272004,7360.0
2012-02-14,21600.0,27550.0,24060.0,68647.30200000001,416500.0,153000.0,219000.0,32232.33877526144,7380.0
2012-02-15,22700.0,29000.0,23060.0,70528.05000000003,418000.0,147500.0,218500.0,32277.60891399073,7275.0
2012-02-16,22700.0,28700.0,23000.0,69274.21800000002,403500.0,142000.0,219000.0,33228.28182730603,7390.0
2012-02-17,23520.0,28850.0,22640.0,68804.03100000003,411500.0,144000.0,223000.0,33364.09224349393,7270.0
2012-02-20,23500.0,28300.0,22180.0,67863.65700000004,421000.0,141500.0,224000.0,33001.931133659535,7255.0
2012-02-21,23600.0,28300.0,22680.0,69901.13400000003,421000.0,141500.0,226500.0,33590.442937140426,7260.0
2012-02-22,23940.0,29000.0,22900.0,72408.79800000001,409500.0,138000.0,224000.0,33499.90265968183,7265.0
2012-02-23,23200.0,28850.0,23080.0,75229.92000000001,406000.0,136500.0,219000.0,32911.39085620093,7330.0
2012-02-24,23600.0,28850.0,23600.0,74446.27500000002,405500.0,141000.0,216500.0,33273.55196603533,7295.0
2012-02-27,23420.0,27950.0,23360.0,74603.00400000003,389000.0,138000.0,210000.0,32503.959607637236,7410.0
2012-02-28,23700.0,29850.0,22800.0,72878.98500000003,395000.0,139000.0,208500.0,31915.447804156338,7340.0
2012-02-29,24120.0,30200.0,22540.0,73192.44300000001,398500.0,138000.0,216000.0,31689.09711050984,7260.0
2012-03-02,23640.0,30450.0,22500.0,74446.27500000002,404000.0,141000.0,220000.0,31326.93600067544,7260.0
2012-03-05,23480.0,30050.0,22300.0,72878.98500000003,384500.0,138500.0,220000.0,31734.367249239134,7330.0
2012-03-06,23600.0,29400.0,22220.0,73035.71400000004,382000.0,138500.0,216500.0,31643.826971780538,7380.0
2012-03-07,23440.0,29100.0,22380.0,73819.35900000001,370500.0,136000.0,213000.0,31960.71794288564,7435.0
2012-03-08,23600.0,29750.0,22760.0,71154.96600000001,380500.0,141000.0,212000.0,32141.798497802843,7360.0
2012-03-09,24600.0,29800.0,22920.0,73035.71400000004,380500.0,142500.0,212500.0,32368.14919144933,7290.0
2012-03-12,24200.0,29600.0,23000.0,75700.10700000003,367000.0,142000.0,215500.0,33907.333908245535,7350.0
2012-03-13,24420.0,29300.0,22860.0,74759.73300000004,377500.0,144000.0,223500.0,33952.604046974826,7245.0
2012-03-14,25000.0,29600.0,23700.0,73976.08800000003,377500.0,144000.0,225000.0,34269.495018079935,7175.0
2012-03-15,25000.0,29250.0,24060.0,74289.54600000003,369000.0,142000.0,228000.0,34450.57557299713,7170.0
2012-03-16,24760.0,28800.0,23920.0,73662.63000000003,373000.0,146000.0,223000.0,34133.684601892026,7200.0
2012-03-19,25200.0,29300.0,23580.0,74759.73300000004,373000.0,145500.0,224000.0,34450.57557299713,7160.0
2012-03-20,25340.0,29150.0,23100.0,74916.46200000001,373500.0,140000.0,224000.0,33001.931133659535,7195.0
2012-03-21,24840.0,28900.0,24360.0,78207.77100000002,368000.0,137000.0,225500.0,32594.499885095836,7230.0
2012-03-22,25160.0,29350.0,24300.0,76640.48100000001,359000.0,136000.0,227000.0,32594.499885095836,7225.0
2012-03-23,25220.0,30150.0,24300.0,77267.39700000001,367500.0,137500.0,225000.0,32685.040162554433,7240.0
2012-03-26,25500.0,30300.0,24600.0,78677.95800000001,348500.0,136000.0,224000.0,32639.77002382513,7255.0
2012-03-27,26220.0,30450.0,24500.0,83223.09900000003,358000.0,137000.0,226000.0,33318.82210476463,7170.0
2012-03-28,26040.0,30550.0,24300.0,81969.26700000004,360000.0,137000.0,232500.0,32594.499885095836,7200.0
2012-03-29,25600.0,30500.0,24100.0,79461.60300000003,362000.0,137500.0,236500.0,33047.20127238883,7270.0
2012-03-30,25500.0,29250.0,23820.0,81499.08000000003,370000.0,137000.0,233000.0,33454.63252095253,7295.0
2012-04-02,25980.0,29350.0,23780.0,81185.62200000003,366500.0,139000.0,240000.0,33364.09224349393,7230.0
2012-04-03,26700.0,30300.0,23120.0,81812.53800000003,369000.0,142000.0,255000.0,33454.63252095253,7130.0
2012-04-04,26400.0,29400.0,22700.0,79461.60300000003,359500.0,141000.0,253500.0,32594.499885095836,7210.0
2012-04-05,26600.0,29850.0,23720.0,85887.49200000001,350500.0,138500.0,264000.0,32685.040162554433,7190.0
2012-04-06,26640.0,29250.0,24000.0,85260.57600000003,359500.0,139000.0,264500.0,32503.959607637236,7195.0
2012-04-09,26340.0,28050.0,23200.0,84163.47300000001,351500.0,134500.0,268500.0,32503.959607637236,7315.0
2012-04-10,26220.0,27750.0,22320.0,83066.37000000002,356000.0,131000.0,261000.0,32232.33877526144,7320.0
2012-04-12,25460.0,27200.0,22400.0,82909.64100000003,368500.0,130000.0,258500.0,32096.528359073534,7365.0
2012-04-13,25360.0,29000.0,23720.0,82125.99600000001,369500.0,134500.0,258000.0,32549.229746366535,7290.0
2012-04-16,25180.0,29250.0,23880.0,81185.62200000003,362000.0,134500.0,263000.0,32639.77002382513,7355.0
2012-04-17,24980.0,28300.0,24520.0,82282.72500000003,356000.0,136000.0,259000.0,32594.499885095836,7385.0
2012-04-18,25860.0,28050.0,24520.0,82596.18300000003,347000.0,136500.0,263500.0,32413.419330178636,7305.0
2012-04-19,26140.0,28800.0,24840.0,84320.20200000003,347500.0,137500.0,259500.0,31689.09711050984,7325.0
2012-04-20,25640.0,27650.0,24200.0,83693.28600000004,315500.0,141500.0,254000.0,31779.637387968436,7425.0
2012-04-23,25580.0,27800.0,24140.0,82125.99600000001,313000.0,140500.0,250000.0,31689.09711050984,7430.0
2012-04-24,25660.0,27250.0,24200.0,78207.77100000002,305000.0,138500.0,257000.0,30059.37211625505,7475.0
2012-04-25,26100.0,27050.0,24080.0,80088.51900000001,304000.0,141500.0,257500.0,28972.88878675185,7475.0
2012-04-26,26800.0,27200.0,23340.0,80715.43500000001,305500.0,140500.0,262000.0,28791.808231834653,7455.0
2012-04-27,27480.0,28050.0,21900.0,78834.68700000003,298000.0,151000.0,260500.0,29108.69920293975,7410.0
2012-04-30,27800.0,28050.0,21200.0,80245.24800000004,284500.0,163000.0,268500.0,28837.07837056395,7380.0
2012-05-02,28200.0,27350.0,20820.0,78364.50000000001,293500.0,160500.0,268000.0,30285.722809901545,7320.0
2012-05-03,28020.0,27250.0,20200.0,79931.79000000002,301500.0,163000.0,265500.0,30647.88391973594,7330.0
2012-05-04,27200.0,28150.0,21180.0,77424.12600000003,304000.0,163000.0,257000.0,31734.367249239134,7380.0
2012-05-07,26840.0,27250.0,21520.0,76483.75200000002,294000.0,161500.0,257500.0,32051.25822034424,7525.0
2012-05-08,26820.0,26650.0,20720.0,74759.73300000004,298000.0,166500.0,255500.0,33590.442937140426,7465.0
2012-05-09,26620.0,26200.0,20540.0,79775.06100000003,286500.0,168000.0,250000.0,35310.708208853815,7525.0
2012-05-10,26540.0,26600.0,22140.0,76797.21000000004,288000.0,167000.0,250000.0,34269.495018079935,7560.0
2012-05-11,26060.0,25400.0,22140.0,75073.19100000004,278000.0,165500.0,248000.0,39385.0206944908,7695.0
2012-05-14,26280.0,26100.0,22640.0,74759.73300000004,274500.0,166000.0,250500.0,42146.49915697808,7685.0
2012-05-15,26220.0,25300.0,22580.0,72722.25600000002,269000.0,167000.0,250500.0,39203.9401395736,7725.0
2012-05-16,24600.0,23050.0,22900.0,71154.96600000001,267000.0,154500.0,240500.0,38705.9686135513,7980.0
2012-05-17,24460.0,24500.0,22200.0,69744.40500000001,282000.0,158500.0,240500.0,39566.101249408,7975.0
2012-05-18,23320.0,23600.0,21220.0,70214.59200000003,278500.0,156000.0,229000.0,38977.5894459271,8255.0
2012-05-21,24180.0,23400.0,21180.0,71781.88200000001,280500.0,156500.0,237000.0,39113.399862115,8160.0
2012-05-22,24800.0,23550.0,21500.0,71781.88200000001,283000.0,156500.0,237000.0,39113.399862115,8030.0
2012-05-23,24420.0,22400.0,21300.0,72095.34000000001,275000.0,153500.0,233500.0,37664.75542277741,8135.0
2012-05-24,24500.0,22400.0,20780.0,73349.17200000004,279000.0,152000.0,233500.0,37867.68292590836,8110.0
2012-05-25,24500.0,22000.0,20220.0,72095.34000000001,292500.0,153500.0,233000.0,40978.24259482226,8075.0
2012-05-29,24760.0,23450.0,20700.0,70998.23700000002,299000.0,155000.0,237500.0,44088.80226373617,7950.0
2012-05-30,24520.0,23450.0,20420.0,73819.35900000001,298000.0,154000.0,243000.0,43683.07708953,7990.0
2012-05-31,24220.0,23100.0,20220.0,76013.56500000003,291000.0,153000.0,244000.0,45373.598648722334,8005.0
2012-06-01,24660.0,22750.0,19860.0,75229.92000000001,282000.0,153500.0,238000.0,45103.11519925157,8030.0
2012-06-04,23920.0,21550.0,18700.0,73976.08800000003,265500.0,149000.0,234000.0,44088.80226373617,8235.0
2012-06-05,24060.0,21650.0,18660.0,73976.08800000003,267000.0,150000.0,233500.0,44359.28571320693,8135.0
2012-06-07,25300.0,22550.0,18980.0,75856.83600000001,272500.0,152000.0,240000.0,45305.97778635465,7930.0
2012-06-08,24940.0,21750.0,18420.0,78051.04200000003,270000.0,149500.0,236500.0,43006.86846585307,7990.0
2012-06-11,25360.0,23050.0,18960.0,75543.37800000001,288000.0,154500.0,240000.0,42939.247603485375,7830.0
2012-06-12,25100.0,23550.0,19900.0,76640.48100000001,287000.0,156000.0,238500.0,43412.593640059225,7900.0
2012-06-13,25420.0,23650.0,19640.0,76797.21000000004,282000.0,157000.0,238500.0,43074.48932822076,7880.0
2012-06-14,25220.0,23900.0,19200.0,76797.21000000004,288500.0,156000.0,238000.0,42736.385016382286,7860.0
2012-06-15,24340.0,23400.0,19660.0,76170.29400000002,291000.0,152500.0,240000.0,42736.385016382286,7885.0
2012-06-18,24860.0,23600.0,19400.0,76013.56500000003,296000.0,155500.0,248500.0,42601.143291646906,7730.0
2012-06-19,24880.0,23850.0,20500.0,77267.39700000001,291500.0,155000.0,253500.0,41924.93466796997,7735.0
2012-06-20,25040.0,24800.0,20960.0,77580.85500000001,294000.0,155500.0,253500.0,42263.03897980844,7700.0
2012-06-21,24540.0,24550.0,20840.0,78051.04200000003,288500.0,154500.0,250500.0,42263.03897980844,7755.0
2012-06-22,23640.0,24100.0,20480.0,75386.64900000003,278500.0,151500.0,243000.0,41924.93466796997,7980.0
2012-06-25,22640.0,23050.0,20820.0,73976.08800000003,281500.0,149500.0,241000.0,41248.72604429304,8105.0
2012-06-26,22780.0,23100.0,20980.0,73349.17200000004,288500.0,148500.0,238500.0,40572.517420616095,8135.0
2012-06-27,23340.0,22800.0,20980.0,76013.56500000003,289500.0,148000.0,231000.0,38611.51241195299,8135.0
2012-06-28,23360.0,23300.0,20880.0,76797.21000000004,290000.0,149000.0,234000.0,40302.033971145334,8130.0
2012-06-29,24020.0,23850.0,20460.0,78364.50000000001,292000.0,151500.0,232500.0,40978.24259482226,7965.0
2012-07-02,23480.0,23700.0,20060.0,76483.75200000002,291000.0,150000.0,235500.0,40572.517420616095,7975.0
2012-07-03,23500.0,24300.0,20400.0,77424.12600000003,305500.0,148000.0,231500.0,40572.517420616095,7900.0
2012-07-04,23820.0,24050.0,20260.0,80715.43500000001,302500.0,149500.0,235500.0,40099.171384042245,7880.0
2012-07-05,23700.0,23800.0,20440.0,81812.53800000003,313500.0,147500.0,233500.0,40031.55052167455,7885.0
2012-07-06,23220.0,24000.0,20540.0,80715.43500000001,313500.0,144000.0,230000.0,39490.583622733015,7975.0
2012-07-09,22520.0,23700.0,20380.0,82596.18300000003,307000.0,141500.0,228500.0,39084.858448526844,8070.0
2012-07-10,22540.0,23700.0,20400.0,79618.33200000002,301000.0,140000.0,228000.0,39084.858448526844,8105.0
2012-07-11,22360.0,22950.0,21100.0,79461.60300000003,304500.0,141500.0,225500.0,40504.896558248416,8120.0
2012-07-12,21820.0,22250.0,20600.0,77267.39700000001,294000.0,141000.0,218500.0,40504.896558248416,8295.0
2012-07-13,22780.0,22400.0,20600.0,79618.33200000002,297000.0,143000.0,226000.0,40302.033971145334,8185.0
2012-07-16,23040.0,21800.0,20200.0,79304.87400000001,302000.0,143000.0,228500.0,39963.92965930686,8170.0
2012-07-17,23360.0,21300.0,20400.0,78521.22900000004,310000.0,142000.0,223000.0,39963.92965930686,8145.0
2012-07-18,23080.0,20250.0,19920.0,79618.33200000002,305500.0,140500.0,217500.0,39625.825347468395,8275.0
2012-07-19,23900.0,20400.0,20560.0,84320.20200000003,308500.0,143000.0,224000.0,40504.896558248416,8125.0
2012-07-20,23820.0,21250.0,20700.0,83379.82800000002,315000.0,141500.0,223000.0,40843.00087008688,8130.0
2012-07-23,23240.0,20350.0,20840.0,84947.11800000003,302000.0,139500.0,219000.0,41248.72604429304,8295.0
2012-07-24,23400.0,20800.0,21940.0,84163.47300000001,298500.0,139000.0,223000.0,40302.033971145334,8270.0
2012-07-25,23160.0,20400.0,21900.0,83693.28600000004,292500.0,136000.0,220000.0,38002.92465064375,8370.0
2012-07-26,23440.0,20400.0,21880.0,81342.35100000002,303000.0,136500.0,223500.0,36447.6448161868,8315.0
2012-07-27,24660.0,21150.0,22140.0,86200.95000000003,309500.0,144000.0,228500.0,37394.3368893345,8060.0
2012-07-30,25500.0,21300.0,22000.0,84476.93100000003,307000.0,141000.0,232500.0,37529.57861406989,7990.0
2012-07-31,26180.0,21700.0,22120.0,86200.95000000003,314000.0,142500.0,237000.0,38070.545513011435,7800.0
2012-08-01,26000.0,21500.0,22080.0,86827.86600000002,310000.0,144500.0,237500.0,38476.270687217606,7805.0
2012-08-02,25260.0,21550.0,22360.0,85730.76300000004,311000.0,141500.0,238500.0,38746.75413668837,7855.0
2012-08-03,24860.0,20950.0,22440.0,85887.49200000001,306000.0,139500.0,233000.0,38746.75413668837,7970.0
2012-08-06,25960.0,21750.0,22360.0,85260.57600000003,317000.0,140500.0,233500.0,38408.64982484991,7790.0
2012-08-07,25880.0,22000.0,21520.0,82282.72500000003,316500.0,142000.0,236500.0,38138.166375379136,7780.0
2012-08-08,26400.0,22750.0,20760.0,82752.91200000003,321000.0,142000.0,236000.0,37800.06206354067,7710.0
2012-08-09,26800.0,22900.0,20720.0,82596.18300000003,327500.0,145500.0,244000.0,37867.68292590836,7560.0
2012-08-10,26960.0,23000.0,20500.0,78521.22900000004,324500.0,145500.0,247000.0,38543.891549585285,7525.0
2012-08-13,26500.0,22700.0,20700.0,77267.39700000001,314500.0,146500.0,246000.0,38543.891549585285,7575.0
2012-08-14,26900.0,22900.0,20740.0,79618.33200000002,319500.0,146500.0,250000.0,38543.891549585285,7480.0
2012-08-16,26900.0,22200.0,20780.0,80558.70600000003,323500.0,147000.0,245000.0,39220.10017326223,7480.0
2012-08-17,25900.0,22500.0,21400.0,80558.70600000003,328000.0,147000.0,245500.0,38949.616723791456,7530.0
2012-08-20,25660.0,22550.0,21400.0,82282.72500000003,323500.0,151500.0,242000.0,38408.64982484991,7540.0
2012-08-21,25640.0,23100.0,21400.0,82125.99600000001,319500.0,148500.0,243000.0,38814.37499905607,7555.0
2012-08-22,25280.0,22850.0,20780.0,81969.26700000004,319000.0,147500.0,244000.0,40437.275695880715,7605.0
2012-08-23,25740.0,22400.0,21080.0,83693.28600000004,310000.0,146000.0,245500.0,41722.07208086689,7565.0
2012-08-24,25500.0,21800.0,20620.0,81185.62200000003,312500.0,144000.0,244000.0,41654.4512184992,7670.0
2012-08-27,23600.0,21700.0,21180.0,83223.09900000003,315000.0,141500.0,247000.0,41248.72604429304,7685.0
2012-08-28,23900.0,21300.0,21280.0,81812.53800000003,311500.0,142000.0,243500.0,41316.346906660736,7710.0
2012-08-29,24600.0,21450.0,21920.0,81185.62200000003,306500.0,143000.0,246000.0,41586.830356131504,7675.0
2012-08-30,24300.0,21200.0,21960.0,82439.45400000001,300500.0,141500.0,246000.0,41586.830356131504,7785.0
2012-08-31,24660.0,21200.0,22660.0,81342.35100000002,301000.0,143000.0,240500.0,40775.38000771919,7800.0
2012-09-03,24360.0,21400.0,22800.0,81499.08000000003,305000.0,144500.0,241500.0,40099.171384042245,7775.0
2012-09-04,24360.0,21500.0,22600.0,83066.37000000002,305500.0,147500.0,236000.0,40234.41310877763,7805.0
2012-09-05,23780.0,21200.0,22360.0,81499.08000000003,298000.0,147500.0,227000.0,40234.41310877763,7955.0
2012-09-06,23920.0,20900.0,22780.0,83850.01500000001,298500.0,147500.0,227500.0,40572.517420616095,7920.0
2012-09-07,25000.0,22500.0,23140.0,82596.18300000003,313000.0,148000.0,236000.0,40234.41310877763,7685.0
2012-09-10,25000.0,22250.0,22060.0,81342.35100000002,311000.0,147500.0,236500.0,39017.23758615915,7705.0
2012-09-11,25120.0,21950.0,21920.0,83066.37000000002,308500.0,145500.0,235000.0,39220.10017326223,7725.0
2012-09-12,25880.0,22200.0,22000.0,86984.59500000003,313000.0,146000.0,235500.0,38949.616723791456,7590.0
2012-09-13,26020.0,21850.0,21700.0,86827.86600000002,313500.0,147500.0,234500.0,39220.10017326223,7595.0
2012-09-14,26720.0,22950.0,21920.0,87611.51100000001,326000.0,150000.0,246000.0,39693.44620983609,7345.0
2012-09-17,26300.0,22950.0,21440.0,83693.28600000004,332000.0,148500.0,248000.0,39152.47931089454,7380.0
2012-09-18,26300.0,22850.0,21960.0,84320.20200000003,335500.0,148000.0,248500.0,39152.47931089454,7370.0
2012-09-19,26280.0,23500.0,22020.0,85260.57600000003,337000.0,152000.0,243000.0,38881.99586142376,7355.0
2012-09-20,25740.0,23900.0,21700.0,86827.86600000002,327000.0,150500.0,242000.0,38746.75413668837,7425.0
2012-09-21,26040.0,23850.0,21880.0,86827.86600000002,329500.0,152000.0,241000.0,39355.34189799762,7390.0
2012-09-24,26540.0,23500.0,21500.0,89178.80100000002,327000.0,156500.0,245000.0,39220.10017326223,7395.0
2012-09-25,26540.0,22900.0,21560.0,86200.95000000003,327500.0,155500.0,244500.0,39287.721035629926,7430.0
2012-09-26,26500.0,22750.0,21540.0,84790.38900000002,325000.0,153000.0,247000.0,38611.51241195299,7490.0
2012-09-27,26760.0,22900.0,22100.0,86671.13700000003,330000.0,154000.0,248500.0,38205.78723774683,7435.0
2012-09-28,26920.0,22750.0,22700.0,91059.549,331500.0,158500.0,252000.0,37867.68292590836,7430.0
2012-10-02,27380.0,22500.0,22540.0,87611.51100000001,336000.0,157000.0,246500.0,38138.166375379136,7435.0
2012-10-04,27340.0,23150.0,22040.0,86200.95000000003,334000.0,159500.0,244500.0,38138.166375379136,7450.0
2012-10-05,27400.0,23250.0,22680.0,88708.61400000002,334000.0,156500.0,242500.0,37461.957751702204,7445.0
2012-10-08,27460.0,23700.0,22700.0,87141.32400000002,329000.0,153500.0,237500.0,37529.57861406989,7505.0
2012-10-09,27440.0,23550.0,22200.0,86200.95000000003,317500.0,156500.0,236500.0,37867.68292590836,7495.0
2012-10-10,26500.0,23000.0,20940.0,85103.84700000002,312000.0,151500.0,237000.0,37867.68292590836,7645.0
2012-10-11,26080.0,22900.0,20940.0,86827.86600000002,313000.0,150500.0,233000.0,37800.06206354067,7715.0
2012-10-12,25920.0,22550.0,20320.0,84476.93100000003,314000.0,148000.0,228500.0,37597.19947643759,7735.0
2012-10-15,26000.0,22250.0,21000.0,86514.40800000002,314000.0,145500.0,225500.0,36650.507403289885,7770.0
