date,A005930,A000660,A035720,A035420,A114800
2012-02-06,21480.0,26100.0,22900.0,69117.48900000003,7460.0
2012-02-07,21860.0,25400.0,23360.0,68490.57300000003,7440.0
2012-02-08,21840.0,26500.0,23560.0,66766.55400000003,7350.0
2012-02-09,21680.0,27050.0,22960.0,66609.82500000001,7335.0
2012-02-10,21240.0,27000.0,23500.0,68177.11500000003,7405.0
2012-02-13,21660.0,26850.0,24040.0,68177.11500000003,7360.0
2012-02-14,21600.0,27550.0,24060.0,68647.30200000001,7380.0
2012-02-15,22700.0,29000.0,23060.0,70528.05000000003,7275.0
2012-02-16,22700.0,28700.0,23000.0,69274.21800000002,7390.0
2012-02-17,23520.0,28850.0,22640.0,68804.03100000003,7270.0
2012-02-20,23500.0,28300.0,22180.0,67863.65700000004,7255.0
2012-02-21,23600.0,28300.0,22680.0,69901.13400000003,7260.0
2012-02-22,23940.0,29000.0,22900.0,72408.79800000001,7265.0
2012-02-23,23200.0,28850.0,23080.0,75229.92000000001,7330.0
2012-02-24,23600.0,28850.0,23600.0,74446.27500000002,7295.0
2012-02-27,23420.0,27950.0,23360.0,74603.00400000003,7410.0
2012-02-28,23700.0,29850.0,22800.0,72878.98500000003,7340.0
2012-02-29,24120.0,30200.0,22540.0,73192.44300000001,7260.0
2012-03-02,23640.0,30450.0,22500.0,74446.27500000002,7260.0
2012-03-05,23480.0,30050.0,22300.0,72878.98500000003,7330.0
2012-03-06,23600.0,29400.0,22220.0,73035.71400000004,7380.0
2012-03-07,23440.0,29100.0,22380.0,73819.35900000001,7435.0
2012-03-08,23600.0,29750.0,22760.0,71154.96600000001,7360.0
2012-03-09,24600.0,29800.0,22920.0,73035.71400000004,7290.0
2012-03-12,24200.0,29600.0,23000.0,75700.10700000003,7350.0
2012-03-13,24420.0,29300.0,22860.0,74759.73300000004,7245.0
2012-03-14,25000.0,29600.0,23700.0,73976.08800000003,7175.0
2012-03-15,25000.0,29250.0,24060.0,74289.54600000003,7170.0
2012-03-16,24760.0,28800.0,23920.0,73662.63000000003,7200.0
2012-03-19,25200.0,29300.0,23580.0,74759.73300000004,7160.0
2012-03-20,25340.0,29150.0,23100.0,74916.46200000001,7195.0
2012-03-21,24840.0,28900.0,24360.0,78207.77100000002,7230.0
2012-03-22,25160.0,29350.0,24300.0,76640.48100000001,7225.0
2012-03-23,25220.0,30150.0,24300.0,77267.39700000001,7240.0
2012-03-26,25500.0,30300.0,24600.0,78677.95800000001,7255.0
2012-03-27,26220.0,30450.0,24500.0,83223.09900000003,7170.0
2012-03-28,26040.0,30550.0,24300.0,81969.26700000004,7200.0
2012-03-29,25600.0,30500.0,24100.0,79461.60300000003,7270.0
2012-03-30,25500.0,29250.0,23820.0,81499.08000000003,7295.0
2012-04-02,25980.0,29350.0,23780.0,81185.62200000003,7230.0
2012-04-03,26700.0,30300.0,23120.0,81812.53800000003,7130.0
2012-04-04,26400.0,29400.0,22700.0,79461.60300000003,7210.0
2012-04-05,26600.0,29850.0,23720.0,85887.49200000001,7190.0
2012-04-06,26640.0,29250.0,24000.0,85260.57600000003,7195.0
2012-04-09,26340.0,28050.0,23200.0,84163.47300000001,7315.0
2012-04-10,26220.0,27750.0,22320.0,83066.37000000002,7320.0
2012-04-12,25460.0,27200.0,22400.0,82909.64100000003,7365.0
2012-04-13,25360.0,29000.0,23720.0,82125.99600000001,7290.0
2012-04-16,25180.0,29250.0,23880.0,81185.62200000003,7355.0
2012-04-17,24980.0,28300.0,24520.0,82282.72500000003,7385.0
2012-04-18,25860.0,28050.0,24520.0,82596.18300000003,7305.0
2012-04-19,26140.0,28800.0,24840.0,84320.20200000003,7325.0
2012-04-20,25640.0,27650.0,24200.0,83693.28600000004,7425.0
2012-04-23,25580.0,27800.0,24140.0,82125.99600000001,7430.0
2012-04-24,25660.0,27250.0,24200.0,78207.77100000002,7475.0
2012-04-25,26100.0,27050.0,24080.0,80088.51900000001,7475.0
2012-04-26,26800.0,27200.0,23340.0,80715.43500000001,7455.0
2012-04-27,27480.0,28050.0,21900.0,78834.68700000003,7410.0
2012-04-30,27800.0,28050.0,21200.0,80245.24800000004,7380.0
2012-05-02,28200.0,27350.0,20820.0,78364.50000000001,7320.0
2012-05-03,28020.0,27250.0,20200.0,79931.79000000002,7330.0
2012-05-04,27200.0,28150.0,21180.0,77424.12600000003,7380.0
2012-05-07,26840.0,27250.0,21520.0,76483.75200000002,7525.0
2012-05-08,26820.0,26650.0,20720.0,74759.73300000004,7465.0
2012-05-09,26620.0,26200.0,20540.0,79775.06100000003,7525.0
2012-05-10,26540.0,26600.0,22140.0,76797.21000000004,7560.0
2012-05-11,26060.0,25400.0,22140.0,75073.19100000004,7695.0
2012-05-14,26280.0,26100.0,22640.0,74759.73300000004,7685.0
2012-05-15,26220.0,25300.0,22580.0,72722.25600000002,7725.0
2012-05-16,24600.0,23050.0,22900.0,71154.96600000001,7980.0
2012-05-17,24460.0,24500.0,22200.0,69744.40500000001,7975.0
2012-05-18,23320.0,23600.0,21220.0,70214.59200000003,8255.0
2012-05-21,24180.0,23400.0,21180.0,71781.88200000001,8160.0
2012-05-22,24800.0,23550.0,21500.0,71781.88200000001,8030.0
2012-05-23,24420.0,22400.0,21300.0,72095.34000000001,8135.0
2012-05-24,24500.0,22400.0,20780.0,73349.17200000004,8110.0
2012-05-25,24500.0,22000.0,20220.0,72095.34000000001,8075.0
2012-05-29,24760.0,23450.0,20700.0,70998.23700000002,7950.0
2012-05-30,24520.0,23450.0,20420.0,73819.35900000001,7990.0
2012-05-31,24220.0,23100.0,20220.0,76013.56500000003,8005.0
2012-06-01,24660.0,22750.0,19860.0,75229.92000000001,8030.0
2012-06-04,23920.0,21550.0,18700.0,73976.08800000003,8235.0
2012-06-05,24060.0,21650.0,18660.0,73976.08800000003,8135.0
2012-06-07,25300.0,22550.0,18980.0,75856.83600000001,7930.0
2012-06-08,24940.0,21750.0,18420.0,78051.04200000003,7990.0
2012-06-11,25360.0,23050.0,18960.0,75543.37800000001,7830.0
2012-06-12,25100.0,23550.0,19900.0,76640.48100000001,7900.0
2012-06-13,25420.0,23650.0,19640.0,76797.21000000004,7880.0
2012-06-14,25220.0,23900.0,19200.0,76797.21000000004,7860.0
2012-06-15,24340.0,23400.0,19660.0,76170.29400000002,7885.0
2012-06-18,24860.0,23600.0,19400.0,76013.56500000003,7730.0
2012-06-19,24880.0,23850.0,20500.0,77267.39700000001,7735.0
2012-06-20,25040.0,24800.0,20960.0,77580.85500000001,7700.0
2012-06-21,24540.0,24550.0,20840.0,78051.04200000003,7755.0
2012-06-22,23640.0,24100.0,20480.0,75386.64900000003,7980.0
2012-06-25,22640.0,23050.0,20820.0,73976.08800000003,8105.0
2012-06-26,22780.0,23100.0,20980.0,73349.17200000004,8135.0
2012-06-27,23340.0,22800.0,20980.0,76013.56500000003,8135.0
2012-06-28,23360.0,23300.0,20880.0,76797.21000000004,8130.0
2012-06-29,24020.0,23850.0,20460.0,78364.50000000001,7965.0
2012-07-02,23480.0,23700.0,20060.0,76483.75200000002,7975.0
2012-07-03,23500.0,24300.0,20400.0,77424.12600000003,7900.0
2012-07-04,23820.0,24050.0,20260.0,80715.43500000001,7880.0
2012-07-05,23700.0,23800.0,20440.0,81812.53800000003,7885.0
2012-07-06,23220.0,24000.0,20540.0,80715.43500000001,7975.0
2012-07-09,22520.0,23700.0,20380.0,82596.18300000003,8070.0
2012-07-10,22540.0,23700.0,20400.0,79618.33200000002,8105.0
2012-07-11,22360.0,22950.0,21100.0,79461.60300000003,8120.0
2012-07-12,21820.0,22250.0,20600.0,77267.39700000001,8295.0
2012-07-13,22780.0,22400.0,20600.0,79618.33200000002,8185.0
2012-07-16,23040.0,21800.0,20200.0,79304.87400000001,8170.0
2012-07-17,23360.0,21300.0,20400.0,78521.22900000004,8145.0
2012-07-18,23080.0,20250.0,19920.0,79618.33200000002,8275.0
2012-07-19,23900.0,20400.0,20560.0,84320.20200000003,8125.0
2012-07-20,23820.0,21250.0,20700.0,83379.82800000002,8130.0
2012-07-23,23240.0,20350.0,20840.0,84947.11800000003,8295.0
2012-07-24,23400.0,20800.0,21940.0,84163.47300000001,8270.0
2012-07-25,23160.0,20400.0,21900.0,83693.28600000004,8370.0
2012-07-26,23440.0,20400.0,21880.0,81342.35100000002,8315.0
2012-07-27,24660.0,21150.0,22140.0,86200.95000000003,8060.0
2012-07-30,25500.0,21300.0,22000.0,84476.93100000003,7990.0
2012-07-31,26180.0,21700.0,22120.0,86200.95000000003,7800.0
2012-08-01,26000.0,21500.0,22080.0,86827.86600000002,7805.0
2012-08-02,25260.0,21550.0,22360.0,85730.76300000004,7855.0
2012-08-03,24860.0,20950.0,22440.0,85887.49200000001,7970.0
2012-08-06,25960.0,21750.0,22360.0,85260.57600000003,7790.0
2012-08-07,25880.0,22000.0,21520.0,82282.72500000003,7780.0
2012-08-08,26400.0,22750.0,20760.0,82752.91200000003,7710.0
2012-08-09,26800.0,22900.0,20720.0,82596.18300000003,7560.0
2012-08-10,26960.0,23000.0,20500.0,78521.22900000004,7525.0
2012-08-13,26500.0,22700.0,20700.0,77267.39700000001,7575.0
2012-08-14,26900.0,22900.0,20740.0,79618.33200000002,7480.0
2012-08-16,26900.0,22200.0,20780.0,80558.70600000003,7480.0
2012-08-17,25900.0,22500.0,21400.0,80558.70600000003,7530.0
2012-08-20,25660.0,22550.0,21400.0,82282.72500000003,7540.0
2012-08-21,25640.0,23100.0,21400.0,82125.99600000001,7555.0
2012-08-22,25280.0,22850.0,20780.0,81969.26700000004,7605.0
2012-08-23,25740.0,22400.0,21080.0,83693.28600000004,7565.0
2012-08-24,25500.0,21800.0,20620.0,81185.62200000003,7670.0
2012-08-27,23600.0,21700.0,21180.0,83223.09900000003,7685.0
2012-08-28,23900.0,21300.0,21280.0,81812.53800000003,7710.0
2012-08-29,24600.0,21450.0,21920.0,81185.62200000003,7675.0
2012-08-30,24300.0,21200.0,21960.0,82439.45400000001,7785.0
2012-08-31,24660.0,21200.0,22660.0,81342.35100000002,7800.0
2012-09-03,24360.0,21400.0,22800.0,81499.08000000003,7775.0
2012-09-04,24360.0,21500.0,22600.0,83066.37000000002,7805.0
2012-09-05,23780.0,21200.0,22360.0,81499.08000000003,7955.0
2012-09-06,23920.0,20900.0,22780.0,83850.01500000001,7920.0
2012-09-07,25000.0,22500.0,23140.0,82596.18300000003,7685.0
2012-09-10,25000.0,22250.0,22060.0,81342.35100000002,7705.0
2012-09-11,25120.0,21950.0,21920.0,83066.37000000002,7725.0
2012-09-12,25880.0,22200.0,22000.0,86984.59500000003,7590.0
2012-09-13,26020.0,21850.0,21700.0,86827.86600000002,7595.0
2012-09-14,26720.0,22950.0,21920.0,87611.51100000001,7345.0
2012-09-17,26300.0,22950.0,21440.0,83693.28600000004,7380.0
2012-09-18,26300.0,22850.0,21960.0,84320.20200000003,7370.0
2012-09-19,26280.0,23500.0,22020.0,85260.57600000003,7355.0
2012-09-20,25740.0,23900.0,21700.0,86827.86600000002,7425.0
2012-09-21,26040.0,23850.0,21880.0,86827.86600000002,7390.0
2012-09-24,26540.0,23500.0,21500.0,89178.80100000002,7395.0
2012-09-25,26540.0,22900.0,21560.0,86200.95000000003,7430.0
2012-09-26,26500.0,22750.0,21540.0,84790.38900000002,7490.0
2012-09-27,26760.0,22900.0,22100.0,86671.13700000003,7435.0
2012-09-28,26920.0,22750.0,22700.0,91059.549,7430.0
2012-10-02,27380.0,22500.0,22540.0,87611.51100000001,7435.0
2012-10-04,27340.0,23150.0,22040.0,86200.95000000003,7450.0
2012-10-05,27400.0,23250.0,22680.0,88708.61400000002,7445.0
2012-10-08,27460.0,23700.0,22700.0,87141.32400000002,7505.0
2012-10-09,27440.0,23550.0,22200.0,86200.95000000003,7495.0
2012-10-10,26500.0,23000.0,20940.0,85103.84700000002,7645.0
2012-10-11,26080.0,22900.0,20940.0,86827.86600000002,7715.0
2012-10-12,25920.0,22550.0,20320.0,84476.93100000003,7735.0
2012-10-15,26000.0,22250.0,21000.0,86514.40800000002,7770.0
2012-10-16,26600.0,22850.0,21400.0,86984.59500000003,7695.0
2012-10-17,26720.0,23500.0,21220.0,84476.93100000003,7640.0
2012-10-18,26740.0,23550.0,19020.0,80245.24800000004,7595.0
2012-10-19,26040.0,23300.0,18900.0,80401.97700000001,7670.0
2012-10-22,26300.0,23400.0,18880.0,81499.08000000003,7690.0
2012-10-23,26260.0,23050.0,18500.0,79931.79000000002,7760.0
2012-10-24,26000.0,24000.0,18540.0,81342.35100000002,7825.0
2012-10-25,26440.0,24300.0,18500.0,82752.91200000003,7770.0
2012-10-26,25740.0,24100.0,18180.0,78051.04200000003,7915.0
2012-10-29,25980.0,24100.0,18200.0,78207.77100000002,7900.0
2012-10-30,25960.0,24300.0,18380.0,77580.85500000001,7870.0
2012-10-31,26200.0,24850.0,18740.0,79148.14500000003,7820.0
